dataset	model	stratification	population_id	population_name	population	f1_mean	f1_sd	precision_sd	recall_sd	balanced_accuracy_ovr_sd	n_runs
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	dgcytof	unfiltered	5	Naive CD4+ T cells	Naive CD4+ T cells	0.7410198314496759	0.31729995777907494	0.0032665383366392224	0.37274110734772925	0.1856936611465865	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	dgcytof	unfiltered	6	Naive CD8+ T cells	Naive CD8+ T cells	0.7398108368988703	0.25921709060458054	0.09109073198539895	0.3400006477247268	0.16568547078791004	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	dgcytof	unfiltered	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.13284801568751278	0.14112577614418892	0.11498025286243489	0.28001512539534806	0.08526097944916734	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	dgcytof	unfiltered	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.7289358268174416	0.09654718033520925	0.19511256394995424	0.19943013055855638	0.09104873084262798	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	1	B cells	B cells	0.9995006943893749	1.222182157497944e-4	0	2.442203852534581e-4	1.2211019262673494e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9272174239177641	0.16008882052250742	0.001276376717431963	0.23633790670566052	0.11805202452644491	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9918262761814444	0.00316499226574946	0.006355213899033614	5.621359840651407e-4	2.8832703543657854e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	4	NK cells	NK cells	0.9996852419449048	7.830239680992342e-5	4.403846957378387e-5	1.6415683854933112e-4	8.067407915416037e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	5	Naive CD4+ T cells	Naive CD4+ T cells	0.9974679387165392	4.490497036201822e-4	6.874675174204467e-4	4.6220376854143265e-4	2.640458177189601e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	6	Naive CD8+ T cells	Naive CD8+ T cells	0.9936170832237342	0.0032379701737273547	0.0044484458632353865	0.0023316348214128505	0.0011935093545900478	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.7255819918820393	0.09766822949858575	0.12188462304589687	0.07007911852978638	0.035018639615851874	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-both	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.9855600493275569	0.007534328882464116	0.001553075334269268	0.013450193370164752	0.006656184762644314	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	1	B cells	B cells	0.9995006943893749	1.222182157497944e-4	0	2.442203852534581e-4	1.2211019262673494e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9272174239177641	0.16008882052250742	0.001276376717431963	0.23633790670566052	0.11805202452644491	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9918262761814444	0.00316499226574946	0.006355213899033614	5.621359840651407e-4	2.8832703543657854e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	4	NK cells	NK cells	0.9996852419449048	7.830239680992342e-5	4.403846957378387e-5	1.6415683854933112e-4	8.067407915416037e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	5	Naive CD4+ T cells	Naive CD4+ T cells	0.9974679387165392	4.490497036201822e-4	6.874675174204467e-4	4.6220376854143265e-4	2.640458177189601e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	6	Naive CD8+ T cells	Naive CD8+ T cells	0.9936170832237342	0.0032379701737273547	0.0044484458632353865	0.0023316348214128505	0.0011935093545900478	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.7255819918820393	0.09766822949858575	0.12188462304589687	0.07007911852978638	0.035018639615851874	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	drop-train	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.9855600493275569	0.007534328882464116	0.001553075334269268	0.013450193370164752	0.006656184762644314	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	1	B cells	B cells	0.9995006943893749	1.222182157497944e-4	0	2.442203852534581e-4	1.2211019262673494e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9272174239177641	0.16008882052250742	0.001276376717431963	0.23633790670566052	0.11805202452644491	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9918262761814444	0.00316499226574946	0.006355213899033614	5.621359840651407e-4	2.8832703543657854e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	4	NK cells	NK cells	0.9996852419449048	7.830239680992342e-5	4.403846957378387e-5	1.6415683854933112e-4	8.067407915416037e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	5	Naive CD4+ T cells	Naive CD4+ T cells	0.9974679387165392	4.490497036201822e-4	6.874675174204467e-4	4.6220376854143265e-4	2.640458177189601e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	6	Naive CD8+ T cells	Naive CD8+ T cells	0.9936170832237342	0.0032379701737273547	0.0044484458632353865	0.0023316348214128505	0.0011935093545900478	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.7255819918820393	0.09766822949858575	0.12188462304589687	0.07007911852978638	0.035018639615851874	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[E]	unfiltered	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.9855600493275569	0.007534328882464116	0.001553075334269268	0.013450193370164752	0.006656184762644314	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	1	B cells	B cells	0.9994791873228915	1.448818666606752e-4	0	2.8948512126470815e-4	1.4474256063235597e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9988571049807199	9.540809470547267e-4	0.001898866660658873	3.211527540808158e-5	1.8273595978521547e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9907968256335342	0.005780095446233075	0.013785803141391982	0.0028223966097821805	0.0012887734540350992	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	4	NK cells	NK cells	0.9994529686101216	2.750875533244635e-4	6.12398710744799e-4	9.991084964128618e-5	5.697601627350451e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	5	Naive CD4+ T cells	Naive CD4+ T cells	0.4711354023458873	0.43086377068457765	0.5464399724159058	0.3569865835787099	0.17828927249313742	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	6	Naive CD8+ T cells	Naive CD8+ T cells	0.4963057909204304	0.4532169734135958	0.5472024687094896	0.38702657609073027	0.19350361438655064	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.030363265194873187	0.03655508526854881	0.01919801660166682	0.44779035416922497	0.1928751744997701	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-both	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.46996219971945413	0.4377531518738477	0.3767915358256322	0.5459925619852	0.26664965272023955	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	1	B cells	B cells	0.9994791873228915	1.448818666606752e-4	0	2.8948512126470815e-4	1.4474256063235597e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9988571049807199	9.540809470547267e-4	0.001898866660658873	3.211527540808158e-5	1.8273595978521547e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9907968256335342	0.005780095446233075	0.013785803141391982	0.0028223966097821805	0.0012887734540350992	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	4	NK cells	NK cells	0.9994529686101216	2.750875533244635e-4	6.12398710744799e-4	9.991084964128618e-5	5.697601627350451e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	5	Naive CD4+ T cells	Naive CD4+ T cells	0.4711354023458873	0.43086377068457765	0.5464399724159058	0.3569865835787099	0.17828927249313742	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	6	Naive CD8+ T cells	Naive CD8+ T cells	0.4963057909204304	0.4532169734135958	0.5472024687094896	0.38702657609073027	0.19350361438655064	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.030363265194873187	0.03655508526854881	0.01919801660166682	0.44779035416922497	0.1928751744997701	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	drop-train	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.46996219971945413	0.4377531518738477	0.3767915358256322	0.5459925619852	0.26664965272023955	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	1	B cells	B cells	0.9994791873228915	1.448818666606752e-4	0	2.8948512126470815e-4	1.4474256063235597e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9988571049807199	9.540809470547267e-4	0.001898866660658873	3.211527540808158e-5	1.8273595978521547e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9907968256335342	0.005780095446233075	0.013785803141391982	0.0028223966097821805	0.0012887734540350992	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	4	NK cells	NK cells	0.9994529686101216	2.750875533244635e-4	6.12398710744799e-4	9.991084964128618e-5	5.697601627350451e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	5	Naive CD4+ T cells	Naive CD4+ T cells	0.4711354023458873	0.43086377068457765	0.5464399724159058	0.3569865835787099	0.17828927249313742	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	6	Naive CD8+ T cells	Naive CD8+ T cells	0.4963057909204304	0.4532169734135958	0.5472024687094896	0.38702657609073027	0.19350361438655064	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.030363265194873187	0.03655508526854881	0.01919801660166682	0.44779035416922497	0.1928751744997701	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	gatemeclass[V]	unfiltered	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.46996219971945413	0.4377531518738477	0.3767915358256322	0.5459925619852	0.26664965272023955	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	1	B cells	B cells	0.9993209246488972	2.1343629474806895e-4	0	4.26355771684443e-4	2.1317788584221108e-4	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	2	Effector memory CD4+ T cells	Effector memory CD4+ T cells	0.9993426709751813	2.677728857716042e-4	6.672114023360068e-4	2.5709469903839187e-4	8.818456466870305e-5	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	3	Effector memory CD8+ T cells	Effector memory CD8+ T cells	0.9608269970148611	0.043782391069529754	0.08070511829752432	0.008174051490866112	0.003830240212498891	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	4	NK cells	NK cells	0.9857934647115201	0.015450313913359211	0.007602122507335312	0.03349489963708418	0.01621635788196667	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	5	Naive CD4+ T cells	Naive CD4+ T cells	0.73600554372787	0.3001418977939907	0.001413927222479369	0.34356163750691443	0.17144915674716407	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	6	Naive CD8+ T cells	Naive CD8+ T cells	0.7726213434436603	0.22973252855415563	0.08201045055613022	0.3255362629019408	0.15868504918804877	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	7	TEMRA CD4+ T cells	TEMRA CD4+ T cells	0.09178421594794667	0.059356943345739516	0.04529354501911295	0.30788928934926546	0.1212547878559319	5
dataset_name-15723074_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42	knn	drop-both	8	TEMRA CD8+ T cells	TEMRA CD8+ T cells	0.580854224841467	0.20613216869955814	0.2743204744029106	0.22691713944550967	0.11028374470404188	5
